geopixel,device_total_security_score
91_424,0.766213788045471
91_425,0.7658430799220274
91_426,0.7480774410774413
91_427,0.7642012288786482
91_428,0.7650214814814814
91_429,0.7676092592592595
91_430,0.7633735909822871
91_431,0.7505949931412891
91_432,0.7636693121693119
91_433,0.7623381967826416
91_434,0.759327485380117
91_435,0.7701963708675117
91_436,0.7567472342472344
91_437,0.7679110639301723
91_438,0.7551437451437452
91_439,0.7585756317064729
91_440,0.7591886105758938
91_441,0.7640601851851854
91_442,0.7623703703703704
91_443,0.7574022092267707
91_444,0.7619285364659818
91_445,0.7623361823361825
91_446,0.7651596424010219
91_447,0.7679817374978668
91_448,0.7630743634259259
91_449,0.7606983385254419
91_450,0.7557782619220527
91_451,0.7730000000000004
91_452,0.7667010423597254
91_453,0.7637990465713236
91_454,0.7596857463524133
91_455,0.7536143945363805
91_456,0.7678091318832061
91_457,0.7605088097806543
91_458,0.7678279320987652
91_459,0.7792424242424254
91_460,0.7652380952380943
92_408,0.7636909323116213
92_409,0.7612037037037035
92_410,0.7633465608465607
92_411,0.7724331550802142
92_412,0.7721963154864713
92_413,0.7617244308528712
92_414,0.7589133811230585
92_415,0.7688389643562055
92_416,0.7652551263710059
92_417,0.7627502429543246
92_418,0.7654908226810881
92_419,0.7600342190016103
92_420,0.7690782828282828
92_421,0.7595485646288858
92_422,0.7662814020454772
92_423,0.7636708333333335
92_424,0.7595024458420686
92_425,0.7574420726144864
92_426,0.7617972459639127
92_427,0.7673859126984126
92_428,0.7567548500881838
92_429,0.763495590828924
92_430,0.753338406900051
92_431,0.7604709757834756
92_432,0.763772641254393
92_433,0.762121578099839
92_434,0.769426289034132
92_435,0.7585123042505592
92_436,0.7638432267884323
92_437,0.7595143856302655
92_438,0.7677248677248679
92_439,0.7672472222222221
92_440,0.7624994248907294
92_441,0.7691330791575887
92_442,0.7657919030141255
92_443,0.7667903563941301
92_444,0.7650655864197534
92_445,0.761295010288066
92_446,0.7606802469135803
92_447,0.7639257655924323
92_448,0.7656294671864844
92_449,0.7637064137308043
92_450,0.7638083213083214
92_451,0.7645068365856894
92_452,0.7665253772290809
92_453,0.7648482417435484
92_454,0.7645602948920489
92_455,0.7623208635771451
92_456,0.7697069399496582
92_457,0.7592905405405406
92_458,0.7688328236493374
92_459,0.785725308641975
93_408,0.740032206119163
93_409,0.7657840501792117
93_410,0.7553409961685825
93_411,0.7597414395527604
93_412,0.7683572736234334
93_413,0.7631870304468169
93_414,0.7659596517046848
93_415,0.7681537290715372
93_416,0.767991297308237
93_417,0.7652257257257253
93_418,0.7618477366255147
93_419,0.7652040977147361
93_420,0.7606679565137278
93_421,0.7624306718779076
93_422,0.7654968776916451
93_423,0.76212215320911
93_424,0.7639294481801687
93_425,0.7726301476301477
93_426,0.7591279887482417
93_427,0.7596053997923158
93_428,0.7633684546615581
93_429,0.7677633944624238
93_430,0.7621984369690792
93_431,0.7625630417651692
93_432,0.762586805555556
93_433,0.7577263765666808
93_434,0.7627991452991453
93_435,0.7653703703703703
93_436,0.761665116999845
93_437,0.7717543341213551
93_438,0.758751902587519
93_439,0.766300375265133
93_440,0.7664717348927876
93_441,0.7615562913907284
93_442,0.7605491477636807
93_443,0.7659584236046633
93_444,0.7617796799820972
93_445,0.767056654111739
93_446,0.7624042418486864
93_447,0.7539153439153441
93_448,0.7595330687830689
93_449,0.7697184757011346
93_450,0.7724736415247366
93_451,0.7621736340300697
93_452,0.767870757787076
93_453,0.7570046140416511
93_454,0.7608149395186433
93_455,0.7590362139917696
93_456,0.7650421236687328
93_457,0.7639185594434214
93_458,0.7561222000443558
93_459,0.7572537431048072
94_408,0.7707804232804236
94_409,0.7668700667880994
94_410,0.7621682098765429
94_411,0.7690989782886336
94_412,0.7662446393762183
94_413,0.7663851851851851
94_414,0.7638980868285502
94_415,0.759759067025503
94_416,0.7622686583864832
94_417,0.7622953625894804
94_418,0.765145440251572
94_419,0.7677965432098769
94_420,0.7662911522633745
94_421,0.7586512561512561
94_422,0.7636018198128927
94_423,0.7627364554637279
94_424,0.7653967147063382
94_425,0.7614988425925928
94_426,0.7626335282651072
94_427,0.7617659932659931
94_428,0.7697906602254426
94_429,0.7580568974771879
94_430,0.7610948667966215
94_431,0.7565421173385773
94_432,0.7620846560846561
94_433,0.7649685746352417
94_434,0.7653067714178825
94_435,0.760578034682081
94_436,0.7598170916818461
94_437,0.7572308757355489
94_438,0.7589314901756219
94_439,0.7655448512095911
94_440,0.7662597718826093
94_441,0.7703697898525488
94_442,0.761585185185185
94_443,0.7652683667273834
94_444,0.7597701495533473
94_445,0.7613572984749457
94_446,0.7558202495974232
94_447,0.7714711934156381
94_448,0.771001481481481
94_449,0.770135416666667
94_450,0.7612952843553932
94_451,0.7629193376068378
94_452,0.7642664161746285
94_453,0.7666228070175438
94_454,0.7683983686067021
94_455,0.7666368199701533
94_456,0.7638180610889774
94_457,0.7659700176366852
94_458,0.7646328784925275
94_459,0.7695393518518523
94_460,0.7452116402116407
95_408,0.7719783197831971
95_409,0.758795027904617
95_410,0.7675704923030026
95_411,0.7694513543394145
95_412,0.7626253687315636
95_413,0.760516516516517
95_414,0.7604325304325301
95_415,0.7595364318566934
95_416,0.7573544973544976
95_417,0.7639314715785305
95_418,0.7579203409758964
95_419,0.7646042742008512
95_420,0.759346080497842
95_421,0.7615041216765356
95_422,0.75878216222453
95_423,0.76913903823178
95_424,0.7620039682539683
95_425,0.7635876174682149
95_426,0.7681219701376771
95_427,0.7552037037037043
95_428,0.7684932659932663
95_429,0.7611603805640504
95_430,0.7552361782071929
95_431,0.7611459322570433
95_432,0.7668058581457274
95_433,0.7558392687559359
95_434,0.7610049019607842
95_435,0.758854556803995
95_436,0.7708838838838843
95_437,0.7625788751714682
95_438,0.7505987190197716
95_439,0.7603747534516768
95_440,0.7608644819935144
95_441,0.7678908774546359
95_442,0.7666517237698793
95_443,0.7696424010217114
95_444,0.7673211900425015
95_445,0.7647551169590644
95_446,0.760726778365667
95_447,0.7708896296296295
95_448,0.7597849091327352
95_449,0.7549612684580007
95_450,0.7623202614379087
95_451,0.7628235117708801
95_452,0.7639278365667255
95_453,0.7638663342830014
95_454,0.766258954427679
95_455,0.7675121501592089
95_456,0.7719576719576718
95_457,0.7653106825834096
95_458,0.7680017921146949
95_459,0.7429835390946511
95_460,0.777037037037037
96_408,0.7631255645889795
96_409,0.7622323693556573
96_410,0.7629403581985741
96_411,0.7655724867724868
96_412,0.7616582235731173
96_413,0.7615082304526752
96_414,0.767281937734837
96_415,0.7577150886294858
96_416,0.7598885350318471
96_417,0.7612693074240159
96_418,0.7607976554536187
96_419,0.7644116101917522
96_420,0.7620173671080404
96_421,0.7590072667604313
96_422,0.761320521102498
96_423,0.7550054068667207
96_424,0.7695881955014376
96_425,0.7666201227965934
96_426,0.7660402199074074
96_427,0.7608728473696625
96_428,0.7657117661879568
96_429,0.7563665980795611
96_430,0.7606941914592185
96_431,0.7660408684546618
96_432,0.7670197395197396
96_433,0.7622937487752304
96_434,0.7653673178673178
96_435,0.760401795735129
96_436,0.7671893274853797
96_437,0.7628530092592599
96_438,0.7658854652972304
96_439,0.7657109227871939
96_440,0.7561144578313259
96_441,0.7579082039028274
96_442,0.7643346185302021
96_443,0.7613043748446433
96_444,0.763436026936027
96_445,0.7656535158346751
96_446,0.7644928089601629
96_447,0.7632551032881068
96_448,0.7645643485211833
96_449,0.7500328407224959
96_450,0.7585635964912281
96_451,0.7648382290336314
96_452,0.7615612024580636
96_453,0.7525263911254251
96_454,0.760034435261708
96_455,0.766616161616162
96_456,0.757051561365287
96_457,0.7471193415637859
96_458,0.7552234993614311
97_408,0.7608449074074078
97_409,0.7674978127734035
97_410,0.7638838013838014
97_411,0.7666337572512272
97_412,0.761866096866097
97_413,0.7638361625514404
97_414,0.7644350617283949
97_415,0.7681494431494431
97_416,0.7629530318962496
97_417,0.7595129811183733
97_418,0.7650391560714944
97_419,0.7649455087271181
97_420,0.7563790560471976
97_421,0.7590606282850506
97_422,0.7575451430077766
97_423,0.7619615624027388
97_424,0.7680561236082707
97_425,0.7590497685185187
97_426,0.7603956834532377
97_427,0.7687413429689853
97_428,0.7661824751580848
97_429,0.7601089891975311
97_430,0.7575414107574913
97_431,0.7544615761135589
97_432,0.7620264274691361
97_433,0.7611764076214942
97_434,0.7670875420875419
97_435,0.7558524640342823
97_436,0.761879948914432
97_437,0.7645934280144808
97_438,0.7621140939597317
97_439,0.7617813051146389
97_440,0.7588679640092069
97_441,0.7595231071779747
97_442,0.7659188773548632
97_443,0.7694828440480617
97_444,0.762878715625497
97_445,0.7609705937092877
97_446,0.7729302832244008
97_447,0.756503392705683
97_448,0.7631397729387679
97_449,0.7609884559884561
97_450,0.7584741955069824
97_451,0.7662860082304525
97_452,0.7592772067221407
97_453,0.7681321321321325
97_454,0.7636629289840299
97_455,0.7502910052910043
97_456,0.7606944444444447
97_457,0.7690845070422535
97_458,0.7570814814814816
97_459,0.9057407407407425
98_408,0.7684457671957672
98_409,0.7617695473251029
98_410,0.759627110103301
98_411,0.7601444571719488
98_412,0.7586501561802769
98_413,0.7592692485016141
98_414,0.7611723753829017
98_415,0.7671442743764174
98_416,0.7624544544544547
98_417,0.762478058627348
98_418,0.7642492074538002
98_419,0.7634836228091048
98_420,0.7593620435423712
98_421,0.7740791476407914
98_422,0.764445623967917
98_423,0.7622025089605734
98_424,0.7634932249322495
98_425,0.769152777777778
98_426,0.7656098339719033
98_427,0.7606044723969251
98_428,0.7630825396825396
98_429,0.7588877995642705
98_430,0.7591430646332606
98_431,0.7607345906792402
98_432,0.7603695922813567
98_433,0.7667899305555553
98_434,0.7651843937955051
98_435,0.757687049465573
98_436,0.7552150136713894
98_437,0.7654266117969822
98_438,0.7640201128280604
98_439,0.7652263374485596
98_440,0.7593259573132456
98_441,0.7561045751633986
98_442,0.7624942369755648
98_443,0.7658949181739881
98_444,0.759637426900585
98_445,0.7624129908803279
98_446,0.7702423411065386
98_447,0.7617521367521372
98_448,0.7678223159868729
98_449,0.7574133811230586
98_450,0.7634839762041837
98_451,0.7610577655845145
98_452,0.7646749811035524
98_453,0.7662727558066539
98_454,0.757422586520947
98_459,0.7528439153439143
98_460,0.7504166666666675
99_408,0.7686111111111114
99_409,0.7665886939571148
99_410,0.7641400709219858
99_411,0.7603960237293572
99_412,0.7668870266914966
99_413,0.7630288461538465
99_414,0.7603639353639353
99_415,0.7682891678289169
99_416,0.7643449527959333
99_417,0.7589585146504207
99_418,0.7677698975571315
99_419,0.7656465517241379
99_420,0.7619042708601873
99_421,0.7586996086996087
99_422,0.7662164559769353
99_423,0.764101991438675
99_424,0.7632577160493825
99_425,0.7634190805591584
99_426,0.7613515067862893
99_427,0.7531930415263752
99_428,0.7657861952861953
99_429,0.7631109419922206
99_430,0.7654054054054054
99_431,0.7627818527574028
99_432,0.7663712026633374
99_433,0.7656532180595581
99_434,0.7595658436213993
99_435,0.761941251596424
99_436,0.7645547879485706
99_437,0.7785223765432102
99_438,0.755341798941799
99_439,0.753190883190883
99_440,0.7590322171486555
99_441,0.7598728020950245
99_442,0.7707599676178911
99_443,0.7605600907029479
99_444,0.7677911848500084
99_445,0.7607066276803119
99_446,0.760090845562544
99_447,0.7623806584362142
99_448,0.7734820886460232
99_449,0.7645660856935363
99_450,0.7653150781112869
99_451,0.7579259259259262
99_452,0.7676538231780166
99_453,0.7632727072310407
99_454,0.7712810457516345
