geopixel,auc
111_452,0.778021978021978
111_453,0.8734567901234568
111_454,0.8271929824561404
111_455,0.830078125
111_456,0.9209183673469388
111_457,0.7949561403508771
111_458,0.9165526675786594
111_459,0.8977777777777779
111_460,0.6428571428571428
111_461,-1.0
112_408,0.6
112_409,0.8333333333333334
112_410,0.83399209486166
112_411,0.790296052631579
112_412,0.7574786324786325
112_413,0.8689024390243902
112_414,0.7339181286549709
112_415,0.859375
112_416,0.7991452991452992
112_417,0.8122222222222222
112_418,0.7519607843137255
112_419,0.8315412186379928
112_420,0.8652173913043478
112_421,0.8878787878787879
112_422,0.8558441558441559
112_423,0.8129084967320261
112_424,0.8586956521739131
112_425,0.8392857142857143
112_426,0.9461538461538462
112_427,0.8705882352941177
112_428,0.8106666666666666
112_429,0.8061728395061728
112_430,0.8520578420467186
112_431,0.8307692307692308
112_432,0.9125
112_433,0.8870370370370371
112_434,0.8719723183391004
112_435,0.8421516754850088
112_436,0.713903743315508
112_437,0.8901515151515151
112_438,0.8356997971602435
112_439,0.7369565217391304
112_440,0.9095238095238095
112_441,0.60625
112_442,0.9055555555555556
112_443,0.8375350140056023
112_444,0.7112299465240641
112_445,0.8541666666666666
112_446,0.9025974025974026
112_447,0.7845117845117845
112_448,0.7683284457478007
112_449,0.8420767982693349
112_450,0.7934941520467836
112_451,0.7011217948717949
112_452,0.8600405679513184
112_453,0.826797385620915
112_454,0.7889784946236559
112_455,0.8888888888888888
112_456,0.8326530612244898
112_457,0.8883666274970623
112_458,0.764792899408284
112_459,0.6816666666666668
112_460,0.8391608391608392
112_461,1.0
113_408,0.875
113_409,0.7596153846153846
113_410,0.8671497584541062
113_411,0.8184121621621622
113_412,0.8478478478478478
113_413,0.8133928571428571
113_414,0.8206388206388207
113_415,0.7429629629629629
113_416,0.8884408602150538
113_417,0.8666666666666667
113_418,0.8378787878787879
113_419,0.7927272727272727
113_420,0.7192307692307692
113_421,0.7801857585139318
113_422,0.7722323049001816
113_423,0.7204968944099379
113_424,0.7383458646616541
113_425,0.8526315789473684
113_426,0.8435897435897436
113_427,0.8098290598290598
113_428,0.8102652825836217
113_429,0.76953125
113_430,0.7152
113_431,0.6938775510204082
113_432,0.6692307692307693
113_433,0.8708133971291866
113_434,0.9210526315789475
113_435,0.7515527950310559
113_436,0.8127450980392157
113_437,0.9380000000000001
113_438,0.8234375
113_439,0.8761290322580645
113_440,0.8912280701754385
113_441,0.9384615384615385
113_442,0.935064935064935
113_443,0.9285714285714286
113_444,0.7692307692307693
113_445,0.6736111111111112
113_446,0.8461538461538461
113_447,0.9093749999999999
113_448,0.7247023809523809
113_449,0.7278225806451613
113_450,0.798780487804878
113_451,0.8449656750572082
113_452,0.8489010989010989
113_453,0.8145780051150895
113_454,0.8639551192145862
113_455,0.8069584736251403
113_456,0.8235294117647058
